0.000100 	 44655.144716 	 44655.144716 	 0.000000 	 0.000000
0.000200 	 -42467.788805 	 -42467.788805 	 0.000000 	 0.000000
0.000300 	 -15959.265731 	 -15959.265731 	 0.000000 	 0.000000
0.000400 	 -83953.530185 	 -83953.530185 	 0.000000 	 0.000000
0.000500 	 -86940.788701 	 -86940.788701 	 0.000000 	 0.000000
0.000600 	 -61752.990482 	 -61752.990482 	 0.000000 	 0.000000
0.000700 	 -111940.765117 	 -111940.765117 	 0.000000 	 0.000000
0.000800 	 -109887.232187 	 -109887.232187 	 0.000000 	 0.000000
0.000900 	 -56083.061090 	 -56083.061090 	 0.000000 	 0.000000
0.001000 	 -40887.268842 	 -40887.268842 	 0.000000 	 0.000000
0.001100 	 -42949.861975 	 -42949.861975 	 0.000000 	 0.000000
0.001200 	 -46380.040481 	 -46380.040481 	 0.000000 	 0.000000
0.001300 	 -35064.731992 	 -35064.731992 	 0.000000 	 0.000000
0.001400 	 -46138.405281 	 -46138.405281 	 0.000000 	 0.000000
0.001500 	 -55118.087184 	 -55118.087184 	 0.000000 	 0.000000
0.001600 	 -61301.003422 	 -61301.003422 	 0.000000 	 0.000000
0.001700 	 -79948.673116 	 -79948.673116 	 0.000000 	 0.000000
0.001800 	 -67983.301969 	 -67983.301969 	 0.000000 	 0.000000
0.001900 	 -54657.791942 	 -54657.791942 	 0.000000 	 0.000000
0.002000 	 -55627.556976 	 -55627.556976 	 0.000000 	 0.000000
0.002100 	 -55944.430740 	 -55944.430740 	 0.000000 	 0.000000
0.002200 	 -63691.742635 	 -63691.742635 	 0.000000 	 0.000000
0.002300 	 -50292.842541 	 -50292.842541 	 0.000000 	 0.000000
0.002400 	 -34215.372458 	 -34215.372458 	 0.000000 	 0.000000
0.002500 	 -29357.493452 	 -29357.493452 	 0.000000 	 0.000000
0.002600 	 -21724.566686 	 -21724.566686 	 0.000000 	 0.000000
0.002700 	 -28940.271317 	 -28940.271317 	 0.000000 	 0.000000
0.002800 	 -26851.351541 	 -26851.351541 	 0.000000 	 0.000000
0.002900 	 -35652.090946 	 -35652.090946 	 0.000000 	 0.000000
0.003000 	 -45958.652238 	 -45958.652238 	 0.000000 	 0.000000
0.003100 	 -57779.321420 	 -57779.321420 	 0.000000 	 0.000000
0.003200 	 -63420.820214 	 -63420.820214 	 0.000000 	 0.000000
0.003300 	 -64214.774621 	 -64214.774621 	 0.000000 	 0.000000
0.003400 	 -64936.244453 	 -64936.244453 	 0.000000 	 0.000000
0.003500 	 -49778.312875 	 -49778.312875 	 0.000000 	 0.000000
0.003600 	 -58596.681184 	 -58596.681184 	 0.000000 	 0.000000
0.003700 	 -56907.943128 	 -56907.943128 	 0.000000 	 0.000000
