-3.447164e+06 	 -4.290372e+05 	 -7.025030e-02 	 -7.106408e-03 	 1.222258e+15 
-3.204485e+06 	 -5.358116e+05 	 -6.502152e-02 	 -9.300362e-03 	 1.223985e+15 
-2.921331e+06 	 -5.929870e+05 	 -5.924134e-02 	 -1.052629e-02 	 1.223672e+15 
-2.542808e+06 	 -5.967859e+05 	 -5.108528e-02 	 -1.061296e-02 	 1.222407e+15 
-2.151092e+06 	 -5.745659e+05 	 -4.289202e-02 	 -1.010351e-02 	 1.222365e+15 
-1.898360e+06 	 -5.714055e+05 	 -3.779345e-02 	 -1.000434e-02 	 1.224071e+15 
-1.752908e+06 	 -6.016890e+05 	 -3.489644e-02 	 -1.062967e-02 	 1.225344e+15 
-1.768412e+06 	 -6.051605e+05 	 -3.511566e-02 	 -1.065428e-02 	 1.227095e+15 
-1.695935e+06 	 -5.496395e+05 	 -3.343386e-02 	 -9.669187e-03 	 1.226020e+15 
-1.463240e+06 	 -5.150241e+05 	 -2.852137e-02 	 -8.972727e-03 	 1.224164e+15 
-1.204090e+06 	 -5.247011e+05 	 -2.317853e-02 	 -9.031248e-03 	 1.223893e+15 
-8.661986e+05 	 -5.278161e+05 	 -1.605536e-02 	 -9.113823e-03 	 1.222904e+15 
-5.609144e+05 	 -5.461074e+05 	 -9.531863e-03 	 -9.459942e-03 	 1.223216e+15 
-1.821506e+05 	 -5.921670e+05 	 -1.724105e-03 	 -1.040833e-02 	 1.222574e+15 
1.530729e+05 	 -6.696128e+05 	 5.398212e-03 	 -1.206944e-02 	 1.223109e+15 
3.507516e+05 	 -7.750132e+05 	 9.777605e-03 	 -1.423345e-02 	 1.224739e+15 
6.021638e+05 	 -8.370357e+05 	 1.498418e-02 	 -1.567035e-02 	 1.224289e+15 
7.384321e+05 	 -8.480735e+05 	 1.772008e-02 	 -1.594197e-02 	 1.225586e+15 
8.702763e+05 	 -8.302370e+05 	 2.056342e-02 	 -1.539567e-02 	 1.225497e+15 
1.019775e+06 	 -7.973118e+05 	 2.371659e-02 	 -1.466767e-02 	 1.225338e+15 
1.064468e+06 	 -7.559371e+05 	 2.449291e-02 	 -1.407022e-02 	 1.226584e+15 
1.162459e+06 	 -7.075575e+05 	 2.628800e-02 	 -1.301624e-02 	 1.225998e+15 
1.337226e+06 	 -6.421464e+05 	 3.007984e-02 	 -1.158349e-02 	 1.224945e+15 
1.495090e+06 	 -6.045767e+05 	 3.338273e-02 	 -1.077992e-02 	 1.225137e+15 
1.758891e+06 	 -6.137099e+05 	 3.923012e-02 	 -1.077437e-02 	 1.223630e+15 
2.211137e+06 	 -6.067591e+05 	 4.878683e-02 	 -1.050458e-02 	 1.221547e+15 
2.701947e+06 	 -5.522670e+05 	 5.917683e-02 	 -9.457901e-03 	 1.221087e+15 
3.225114e+06 	 -5.015892e+05 	 6.985522e-02 	 -8.633455e-03 	 1.220978e+15 
3.619476e+06 	 -4.711579e+05 	 7.825443e-02 	 -8.056082e-03 	 1.222324e+15 
4.117853e+06 	 -4.651615e+05 	 8.867629e-02 	 -7.801118e-03 	 1.221168e+15 
4.747348e+06 	 -4.633297e+05 	 1.020049e-01 	 -7.811438e-03 	 1.219498e+15 
5.410528e+06 	 -4.772430e+05 	 1.159912e-01 	 -8.042067e-03 	 1.219133e+15 
6.221043e+06 	 -5.277756e+05 	 1.327443e-01 	 -9.012681e-03 	 1.217657e+15 
7.217996e+06 	 -5.763423e+05 	 1.536721e-01 	 -1.014186e-02 	 1.215400e+15 
8.367443e+06 	 -6.026379e+05 	 1.779447e-01 	 -1.069416e-02 	 1.213535e+15 
9.615474e+06 	 -6.412538e+05 	 2.040482e-01 	 -1.141358e-02 	 1.212534e+15 
1.084540e+07 	 -6.802244e+05 	 2.298330e-01 	 -1.229442e-02 	 1.212699e+15 
1.220109e+07 	 -6.356374e+05 	 2.583155e-01 	 -1.149296e-02 	 1.211179e+15 
1.365661e+07 	 -5.481959e+05 	 2.890503e-01 	 -9.610683e-03 	 1.209952e+15 
1.517620e+07 	 -4.640916e+05 	 3.208181e-01 	 -7.817566e-03 	 1.209416e+15 
1.692238e+07 	 -4.139867e+05 	 3.577038e-01 	 -6.823217e-03 	 1.206588e+15 
1.886247e+07 	 -3.950030e+05 	 3.983469e-01 	 -6.396347e-03 	 1.204430e+15 
2.092226e+07 	 -3.907896e+05 	 4.415793e-01 	 -6.242880e-03 	 1.202907e+15 
2.305916e+07 	 -3.908525e+05 	 4.865406e-01 	 -6.293385e-03 	 1.202027e+15 
2.533031e+07 	 -3.886211e+05 	 5.342702e-01 	 -6.110535e-03 	 1.200569e+15 
2.776827e+07 	 -3.704913e+05 	 5.855664e-01 	 -5.628253e-03 	 1.198632e+15 
3.060638e+07 	 -3.235301e+05 	 6.449202e-01 	 -4.745868e-03 	 1.194195e+15 
3.372542e+07 	 -2.671909e+05 	 7.102184e-01 	 -3.749762e-03 	 1.190883e+15 
3.696330e+07 	 -2.274926e+05 	 7.785054e-01 	 -2.865532e-03 	 1.189166e+15 
4.046803e+07 	 -1.940594e+05 	 8.518641e-01 	 -2.074154e-03 	 1.186283e+15 
4.395496e+07 	 -1.597240e+05 	 9.250173e-01 	 -1.333678e-03 	 1.186327e+15 
4.718457e+07 	 -1.088835e+05 	 9.930888e-01 	 -2.986263e-04 	 1.189120e+15 
4.984934e+07 	 -7.203349e+04 	 1.048966e+00 	 4.707625e-04 	 1.195960e+15 
5.148584e+07 	 -1.002331e+05 	 1.083322e+00 	 -8.655027e-05 	 1.207933e+15 
5.193692e+07 	 -1.135352e+05 	 1.092812e+00 	 -4.634814e-04 	 1.221720e+15 
5.094080e+07 	 -9.150092e+04 	 1.072198e+00 	 3.210592e-05 	 1.238425e+15 
4.822235e+07 	 -4.760274e+04 	 1.014983e+00 	 9.889153e-04 	 1.259018e+15 
4.389818e+07 	 6.661166e+03 	 9.242600e-01 	 2.090554e-03 	 1.278222e+15 
3.831446e+07 	 3.962223e+04 	 8.073336e-01 	 2.807998e-03 	 1.294052e+15 
3.226179e+07 	 5.860951e+04 	 6.799484e-01 	 3.143135e-03 	 1.300894e+15 
2.645891e+07 	 8.240075e+04 	 5.579555e-01 	 3.592412e-03 	 1.299715e+15 
2.157680e+07 	 9.513306e+04 	 4.550988e-01 	 3.643236e-03 	 1.294300e+15 
1.796354e+07 	 5.917688e+04 	 3.793324e-01 	 2.808964e-03 	 1.283236e+15 
1.550397e+07 	 4.950474e+03 	 3.278915e-01 	 1.683702e-03 	 1.272365e+15 
1.363930e+07 	 -3.087586e+04 	 2.888003e-01 	 8.414781e-04 	 1.267167e+15 
1.187864e+07 	 -4.553644e+04 	 2.519393e-01 	 3.336359e-04 	 1.269379e+15 
9.321626e+06 	 -5.915063e+04 	 1.984361e-01 	 -1.095868e-04 	 1.291360e+15 
7.606101e+06 	 -4.263098e+04 	 1.624754e-01 	 -1.796563e-04 	 1.295313e+15 
7.663542e+06 	 0.000000e+00 	 1.624754e-01 	 0.000000e+00 	 1.280401e+15 
