5 18 5.979855e+08 -6.129185e+05 
5 19 5.954618e+08 -1.670963e+05 
5 20 5.949423e+08 0.000000e+00 
6 0 5.602057e+08 -3.036234e+05 
6 1 5.604018e+08 1.727120e+06 
6 2 5.604253e+08 2.719135e+06 
6 3 5.600156e+08 7.667374e+05 
6 4 5.604073e+08 1.386016e+04 
6 5 5.611378e+08 1.332619e+06 
6 6 5.613845e+08 3.155157e+06 
6 7 5.607983e+08 5.481010e+06 
6 8 5.604606e+08 6.706523e+06 
6 9 5.611936e+08 4.743855e+06 
6 10 5.614412e+08 -4.171920e+05 
6 11 5.613908e+08 -4.518811e+06 
6 12 5.609913e+08 -5.154220e+06 
6 13 5.594759e+08 -6.668160e+06 
6 14 5.588822e+08 -7.117300e+06 
6 15 5.593256e+08 -7.345214e+06 
6 16 5.589953e+08 -6.650619e+06 
6 17 5.589575e+08 -5.017353e+06 
6 18 5.588782e+08 -3.136616e+06 
6 19 5.580109e+08 -6.865871e+05 
6 20 5.574781e+08 0.000000e+00 
7 0 5.202132e+08 -1.075685e+05 
7 1 5.193447e+08 1.750630e+06 
7 2 5.169852e+08 2.309453e+06 
7 3 5.149559e+08 1.158397e+06 
7 4 5.147010e+08 7.443749e+05 
7 5 5.149019e+08 1.579310e+06 
7 6 5.149485e+08 2.569002e+06 
7 7 5.143158e+08 5.143314e+06 
7 8 5.125508e+08 7.439497e+06 
7 9 5.114911e+08 4.991456e+06 
7 10 5.119677e+08 -4.676536e+05 
7 11 5.133969e+08 -4.918308e+06 
7 12 5.135687e+08 -6.669564e+06 
7 13 5.118308e+08 -7.261829e+06 
7 14 5.110024e+08 -6.673975e+06 
7 15 5.113523e+08 -7.675509e+06 
7 16 5.123583e+08 -6.688343e+06 
7 17 5.148194e+08 -5.096677e+06 
7 18 5.177723e+08 -4.003910e+06 
7 19 5.201351e+08 -1.219451e+06 
7 20 5.211648e+08 0.000000e+00 
8 0 4.743666e+08 -9.760506e+05 
8 1 4.739112e+08 -6.088511e+05 
8 2 4.718668e+08 2.801546e+05 
8 3 4.692754e+08 9.035065e+05 
8 4 4.684576e+08 9.452074e+05 
8 5 4.679651e+08 1.625994e+06 
8 6 4.665908e+08 1.936298e+06 
8 7 4.658578e+08 3.378286e+06 
8 8 4.646549e+08 6.379824e+06 
8 9 4.628762e+08 5.468003e+06 
8 10 4.623377e+08 9.615340e+05 
8 11 4.638692e+08 -4.746518e+06 
8 12 4.658618e+08 -8.407473e+06 
8 13 4.664381e+08 -8.090142e+06 
8 14 4.656313e+08 -6.324114e+06 
8 15 4.653512e+08 -6.669515e+06 
8 16 4.676410e+08 -4.227251e+06 
8 17 4.708997e+08 -2.143811e+06 
8 18 4.737820e+08 -1.641022e+06 
8 19 4.767210e+08 -1.898423e+05 
8 20 4.783155e+08 0.000000e+00 
9 0 4.260652e+08 -1.431462e+06 
9 1 4.264431e+08 -2.653224e+06 
9 2 4.264134e+08 -2.311331e+06 
9 3 4.256391e+08 8.574569e+04 
9 4 4.241961e+08 4.526673e+05 
9 5 4.231178e+08 2.517550e+05 
9 6 4.217039e+08 1.203322e+06 
9 7 4.202674e+08 2.175354e+06 
9 8 4.192076e+08 4.601158e+06 
9 9 4.172826e+08 4.929475e+06 
9 10 4.157631e+08 2.493046e+06 
9 11 4.156041e+08 -2.753989e+06 
9 12 4.173317e+08 -7.831100e+06 
9 13 4.198185e+08 -8.896942e+06 
9 14 4.222397e+08 -6.604237e+06 
9 15 4.235252e+08 -4.379767e+06 
9 16 4.245015e+08 -9.685447e+05 
9 17 4.258770e+08 7.385138e+05 
9 18 4.272695e+08 1.298013e+06 
9 19 4.285217e+08 1.404613e+06 
9 20 4.288746e+08 0.000000e+00 
10 0 3.802017e+08 -1.053526e+06 
10 1 3.801291e+08 -2.682937e+06 
10 2 3.810984e+08 -3.085615e+06 
10 3 3.826717e+08 -1.357321e+06 
10 4 3.827907e+08 -6.256006e+05 
10 5 3.826187e+08 -1.162094e+06 
10 6 3.822276e+08 -2.332205e+05 
10 7 3.808054e+08 1.115533e+06 
10 8 3.785023e+08 2.676181e+06 
10 9 3.761646e+08 3.410013e+06 
10 10 3.743152e+08 2.334011e+06 
10 11 3.741652e+08 -1.026376e+06 
10 12 3.756335e+08 -5.344365e+06 
10 13 3.776749e+08 -6.475682e+06 
10 14 3.805041e+08 -5.318762e+06 
10 15 3.824561e+08 -3.403442e+06 
10 16 3.837179e+08 4.069518e+05 
10 17 3.849404e+08 2.131032e+06 
10 18 3.858283e+08 2.550206e+06 
10 19 3.859083e+08 1.757534e+06 
10 20 3.856315e+08 0.000000e+00 
11 0 3.395771e+08 -1.126101e+06 
11 1 3.396042e+08 -1.713684e+06 
11 2 3.402143e+08 -1.512291e+06 
11 3 3.419729e+08 -1.238344e+06 
11 4 3.440603e+08 -7.975785e+05 
11 5 3.445418e+08 -1.553231e+06 
11 6 3.440174e+08 -1.655352e+06 
11 7 3.431609e+08 -1.187607e+06 
11 8 3.411203e+08 3.384967e+05 
11 9 3.383040e+08 1.560650e+06 
11 10 3.361578e+08 2.183913e+06 
11 11 3.356858e+08 4.419365e+05 
11 12 3.363884e+08 -3.302897e+06 
11 13 3.387653e+08 -3.646500e+06 
11 14 3.412153e+08 -3.366729e+06 
11 15 3.426609e+08 -2.141723e+06 
11 16 3.441405e+08 1.629492e+06 
11 17 3.455146e+08 3.018939e+06 
11 18 3.468462e+08 2.630218e+06 
11 19 3.473793e+08 1.480734e+06 
11 20 3.472814e+08 0.000000e+00 
12 0 3.050779e+08 -1.099020e+06 
12 1 3.050649e+08 -1.103644e+06 
12 2 3.051617e+08 2.463535e+05 
12 3 3.061296e+08 8.490407e+05 
12 4 3.074740e+08 -3.160236e+05 
12 5 3.073488e+08 -2.077682e+06 
12 6 3.067590e+08 -2.511870e+06 
12 7 3.065058e+08 -3.228155e+06 
12 8 3.050072e+08 -2.477842e+06 
12 9 3.026639e+08 -5.855270e+05 
12 10 3.004202e+08 1.711934e+06 
12 11 2.992257e+08 1.144526e+06 
12 12 2.997757e+08 -9.260512e+05 
12 13 3.014109e+08 -1.196428e+06 
12 14 3.035508e+08 -1.921133e+06 
12 15 3.057360e+08 -6.621413e+05 
12 16 3.073377e+08 3.003599e+06 
12 17 3.079590e+08 4.350478e+06 
12 18 3.089610e+08 3.163361e+06 
12 19 3.099111e+08 1.382842e+06 
12 20 3.099388e+08 0.000000e+00 
13 0 2.739703e+08 -1.112039e+06 
13 1 2.740346e+08 -1.006794e+06 
13 2 2.737348e+08 1.214227e+06 
13 3 2.732075e+08 2.193457e+06 
13 4 2.721492e+08 -4.412321e+05 
13 5 2.717964e+08 -2.667450e+06 
13 6 2.714622e+08 -2.765073e+06 
13 7 2.702457e+08 -4.726755e+06 
13 8 2.687934e+08 -4.821171e+06 
13 9 2.677113e+08 -2.829225e+06 
13 10 2.675962e+08 5.174473e+05 
13 11 2.678836e+08 1.694543e+06 
13 12 2.693521e+08 7.091163e+05 
13 13 2.703013e+08 9.434539e+05 
13 14 2.705184e+08 2.641183e+05 
13 15 2.719552e+08 9.395239e+05 
13 16 2.744738e+08 3.624926e+06 
13 17 2.753834e+08 5.352444e+06 
13 18 2.746019e+08 4.113468e+06 
13 19 2.745821e+08 1.410589e+06 
13 20 2.748684e+08 0.000000e+00 
14 0 2.410965e+08 -1.047717e+06 
14 1 2.427489e+08 -1.306675e+06 
14 2 2.445211e+08 6.869814e+05 
14 3 2.430603e+08 1.135128e+06 
14 4 2.394438e+08 -7.939734e+05 
14 5 2.378497e+08 -3.001714e+06 
14 6 2.383142e+08 -3.981540e+06 
14 7 2.375103e+08 -6.179111e+06 
14 8 2.369411e+08 -5.903263e+06 
14 9 2.369352e+08 -2.944336e+06 
14 10 2.378800e+08 8.048877e+05 
14 11 2.398571e+08 3.163017e+06 
14 12 2.416689e+08 1.658319e+06 
14 13 2.427239e+08 1.160627e+06 
14 14 2.424144e+08 1.700854e+06 
14 15 2.421184e+08 3.458101e+06 
14 16 2.426849e+08 4.534587e+06 
14 17 2.427257e+08 4.570905e+06 
14 18 2.410417e+08 4.093683e+06 
14 19 2.398336e+08 1.696877e+06 
14 20 2.398095e+08 0.000000e+00 
15 0 2.114413e+08 6.046425e+05 
15 1 2.119403e+08 4.655581e+05 
15 2 2.121710e+08 -7.738028e+05 
15 3 2.109115e+08 -2.481412e+06 
15 4 2.094976e+08 -2.388040e+06 
15 5 2.085351e+08 -2.537184e+06 
15 6 2.089319e+08 -4.785487e+06 
15 7 2.096067e+08 -6.748287e+06 
15 8 2.109811e+08 -5.909200e+06 
15 9 2.126635e+08 -1.999527e+06 
15 10 2.134015e+08 2.781961e+06 
15 11 2.145201e+08 4.974806e+06 
15 12 2.153666e+08 2.713412e+06 
15 13 2.157241e+08 8.511048e+05 
15 14 2.148804e+08 1.404865e+06 
15 15 2.137127e+08 4.024583e+06 
15 16 2.121184e+08 4.575345e+06 
15 17 2.102817e+08 2.886929e+06 
15 18 2.086206e+08 2.885630e+06 
15 19 2.062536e+08 1.672754e+06 
15 20 2.049196e+08 0.000000e+00 
16 0 1.823711e+08 1.103731e+06 
16 1 1.820834e+08 6.961822e+05 
16 2 1.812521e+08 -2.033258e+06 
16 3 1.814279e+08 -3.895374e+06 
16 4 1.833431e+08 -3.350493e+06 
16 5 1.839683e+08 -2.140374e+06 
16 6 1.829177e+08 -4.110688e+06 
16 7 1.837811e+08 -5.373937e+06 
16 8 1.861424e+08 -4.226742e+06 
16 9 1.879068e+08 -1.261538e+06 
16 10 1.888139e+08 3.900543e+06 
16 11 1.883831e+08 5.821327e+06 
16 12 1.882325e+08 3.070868e+06 
16 13 1.889662e+08 7.443652e+03 
16 14 1.891270e+08 2.372030e+05 
16 15 1.881313e+08 2.430258e+06 
16 16 1.855491e+08 2.738643e+06 
16 17 1.819462e+08 1.225791e+06 
16 18 1.790677e+08 5.186710e+05 
16 19 1.764360e+08 3.387007e+05 
16 20 1.747987e+08 0.000000e+00 
17 0 1.573779e+08 8.159830e+05 
17 1 1.570721e+08 -1.350991e+05 
17 2 1.573332e+08 -1.857474e+06 
17 3 1.591936e+08 -1.980152e+06 
17 4 1.615819e+08 -2.725293e+06 
17 5 1.628551e+08 -3.190967e+06 
17 6 1.624763e+08 -3.247266e+06 
17 7 1.624833e+08 -3.012671e+06 
17 8 1.634341e+08 -2.462296e+06 
17 9 1.639443e+08 -3.544911e+05 
17 10 1.646232e+08 3.469706e+06 
17 11 1.644448e+08 5.670758e+06 
17 12 1.641271e+08 3.804608e+06 
17 13 1.641657e+08 1.681964e+05 
17 14 1.642722e+08 -7.584973e+05 
17 15 1.642901e+08 -1.519641e+05 
17 16 1.618505e+08 -8.641883e+05 
17 17 1.577404e+08 -1.652778e+06 
17 18 1.553026e+08 -2.113031e+06 
17 19 1.550470e+08 -1.298581e+06 
17 20 1.550922e+08 0.000000e+00 
18 0 1.384249e+08 5.101312e+05 
18 1 1.376415e+08 1.260900e+05 
18 2 1.379631e+08 2.844491e+03 
18 3 1.395209e+08 4.082260e+05 
18 4 1.399906e+08 -1.452168e+06 
18 5 1.408242e+08 -3.569751e+06 
18 6 1.425628e+08 -3.240220e+06 
18 7 1.429832e+08 -2.061895e+06 
18 8 1.426005e+08 -1.952150e+06 
18 9 1.430563e+08 3.244901e+05 
18 10 1.436333e+08 3.291281e+06 
18 11 1.435410e+08 5.353090e+06 
18 12 1.416787e+08 3.843142e+06 
18 13 1.402291e+08 2.746922e+05 
18 14 1.399628e+08 -7.405549e+05 
18 15 1.396856e+08 -2.591599e+06 
18 16 1.394016e+08 -4.974250e+06 
18 17 1.383404e+08 -4.090617e+06 
18 18 1.379821e+08 -2.368640e+06 
18 19 1.397175e+08 -1.253311e+06 
18 20 1.411038e+08 0.000000e+00 
19 0 1.216812e+08 -2.733084e+05 
19 1 1.210687e+08 4.476834e+05 
19 2 1.211114e+08 1.560699e+06 
19 3 1.216648e+08 8.778642e+05 
19 4 1.208219e+08 -6.185091e+05 
19 5 1.201640e+08 -1.831179e+06 
19 6 1.213482e+08 -2.819801e+06 
19 7 1.235986e+08 -2.444642e+06 
19 8 1.251624e+08 -1.496291e+06 
19 9 1.251777e+08 9.014226e+05 
19 10 1.235839e+08 3.199038e+06 
19 11 1.225525e+08 3.490779e+06 
19 12 1.209709e+08 2.393517e+06 
19 13 1.190584e+08 8.445998e+03 
19 14 1.185688e+08 -1.017807e+06 
19 15 1.178247e+08 -2.875620e+06 
19 16 1.179922e+08 -6.035385e+06 
19 17 1.193370e+08 -4.448947e+06 
19 18 1.202779e+08 -6.332718e+05 
19 19 1.213938e+08 1.330738e+05 
19 20 1.223244e+08 0.000000e+00 
20 0 1.075104e+08 -8.857858e+05 
20 1 1.076181e+08 4.903593e+05 
20 2 1.071417e+08 2.114168e+06 
20 3 1.061461e+08 3.489480e+04 
20 4 1.053857e+08 -1.276413e+06 
20 5 1.042889e+08 -6.469334e+05 
20 6 1.045548e+08 -5.693582e+05 
20 7 1.071083e+08 -8.808747e+05 
20 8 1.096980e+08 -1.480962e+06 
20 9 1.097317e+08 -6.924662e+05 
20 10 1.074007e+08 2.167674e+06 
20 11 1.048374e+08 1.909215e+06 
20 12 1.028424e+08 4.809922e+05 
20 13 1.017034e+08 -4.811914e+05 
20 14 1.018624e+08 -1.761829e+06 
20 15 1.017838e+08 -2.708159e+06 
20 16 1.009291e+08 -4.690630e+06 
20 17 1.023704e+08 -3.507999e+06 
20 18 1.040545e+08 4.826431e+05 
20 19 1.042463e+08 1.063653e+06 
20 20 1.044200e+08 0.000000e+00 
21 0 9.575727e+07 -7.781437e+05 
21 1 9.638005e+07 1.395763e+04 
21 2 9.603893e+07 1.118635e+06 
21 3 9.431447e+07 -7.255386e+05 
21 4 9.264282e+07 -2.373230e+06 
21 5 9.144819e+07 -3.810479e+05 
21 6 9.155811e+07 1.984198e+06 
21 7 9.186667e+07 1.708807e+06 
21 8 9.237903e+07 -1.447281e+06 
21 9 9.323044e+07 -3.023495e+06 
21 10 9.318683e+07 -3.955551e+05 
21 11 9.200987e+07 -8.581157e+04 
21 12 9.047163e+07 -6.580399e+05 
21 13 8.960978e+07 -3.221904e+05 
21 14 8.968214e+07 -1.840415e+06 
21 15 8.915181e+07 -3.562889e+06 
21 16 8.800268e+07 -3.249334e+06 
21 17 8.876186e+07 -1.823882e+06 
21 18 9.029601e+07 6.744301e+05 
21 19 9.074488e+07 1.237355e+06 
21 20 9.076244e+07 0.000000e+00 
22 0 8.563563e+07 -1.553560e+05 
22 1 8.537764e+07 -3.271679e+05 
22 2 8.411649e+07 -6.058219e+05 
22 3 8.216761e+07 -2.397191e+06 
22 4 8.063523e+07 -3.567857e+06 
22 5 8.024335e+07 -2.711289e+05 
22 6 7.963844e+07 2.292760e+06 
22 7 7.837997e+07 2.221163e+06 
22 8 7.755288e+07 -5.958736e+05 
22 9 7.870984e+07 -3.067106e+06 
22 10 8.036867e+07 -1.572516e+06 
22 11 8.075144e+07 -1.624048e+06 
22 12 8.067702e+07 -1.519891e+06 
22 13 7.969425e+07 -2.498311e+05 
22 14 7.833524e+07 -2.370745e+06 
22 15 7.661835e+07 -4.712022e+06 
22 16 7.568774e+07 -2.490145e+06 
22 17 7.675797e+07 -2.897316e+05 
22 18 7.809331e+07 1.123295e+06 
22 19 7.753004e+07 1.254912e+06 
22 20 7.661527e+07 0.000000e+00 
23 0 7.355989e+07 -4.133398e+05 
23 1 7.240169e+07 -1.588323e+06 
23 2 7.130295e+07 -2.554703e+06 
23 3 7.044564e+07 -3.929569e+06 
23 4 6.967208e+07 -3.959731e+06 
23 5 6.907062e+07 -8.760399e+05 
23 6 6.767571e+07 1.034285e+06 
23 7 6.657900e+07 1.394074e+06 
23 8 6.582741e+07 5.610836e+05 
23 9 6.602163e+07 -1.408275e+06 
23 10 6.670947e+07 -1.189739e+06 
23 11 6.686501e+07 -1.698470e+06 
23 12 6.698191e+07 -2.502660e+06 
23 13 6.685708e+07 -1.608848e+06 
23 14 6.630119e+07 -4.087633e+06 
23 15 6.622550e+07 -5.642627e+06 
23 16 6.709456e+07 -1.419922e+06 
23 17 6.790440e+07 1.045610e+06 
23 18 6.792495e+07 5.600305e+05 
23 19 6.743983e+07 3.401373e+05 
23 20 6.708047e+07 0.000000e+00 
24 0 6.013628e+07 -1.571536e+06 
24 1 6.043388e+07 -2.687059e+06 
24 2 6.126077e+07 -3.412019e+06 
24 3 6.168886e+07 -4.703128e+06 
24 4 6.127820e+07 -4.561192e+06 
24 5 6.056415e+07 -2.270952e+06 
24 6 5.880308e+07 -6.241880e+04 
24 7 5.691199e+07 6.424805e+05 
24 8 5.624136e+07 7.553042e+05 
24 9 5.498415e+07 -7.204357e+05 
24 10 5.390830e+07 -1.034201e+06 
24 11 5.427021e+07 -1.581564e+06 
24 12 5.492183e+07 -2.627494e+06 
24 13 5.546432e+07 -2.164737e+06 
24 14 5.681344e+07 -4.163320e+06 
24 15 6.002246e+07 -4.773574e+06 
24 16 6.265006e+07 -6.100782e+05 
24 17 6.140079e+07 1.066160e+06 
24 18 5.962391e+07 7.491643e+04 
24 19 6.077957e+07 -1.922830e+04 
24 20 6.190261e+07 0.000000e+00 
25 0 5.164565e+07 -1.273937e+06 
25 1 5.238827e+07 -1.860169e+06 
25 2 5.284787e+07 -2.983922e+06 
25 3 5.307415e+07 -5.113795e+06 
25 4 5.408790e+07 -5.275239e+06 
25 5 5.419490e+07 -4.032017e+06 
25 6 5.272949e+07 -1.953510e+06 
25 7 5.072474e+07 -2.815391e+04 
25 8 4.866685e+07 -5.019063e+05 
25 9 4.750191e+07 -1.796285e+06 
25 10 4.741854e+07 -6.722917e+05 
25 11 4.715802e+07 -9.299378e+05 
25 12 4.721882e+07 -2.085005e+06 
25 13 4.887448e+07 -8.156227e+05 
25 14 5.113402e+07 -9.542984e+05 
25 15 5.390317e+07 -2.145978e+06 
25 16 5.623320e+07 -1.859342e+06 
25 17 5.597674e+07 -7.107208e+05 
25 18 5.623906e+07 1.230578e+06 
25 19 5.717377e+07 1.103805e+06 
25 20 5.714311e+07 0.000000e+00 
26 0 4.679987e+07 -5.313193e+05 
26 1 4.593761e+07 -1.400571e+06 
26 2 4.479041e+07 -2.757645e+06 
26 3 4.522360e+07 -4.100039e+06 
26 4 4.717104e+07 -5.168245e+06 
26 5 4.815853e+07 -5.497423e+06 
26 6 4.829454e+07 -3.958261e+06 
26 7 4.796536e+07 -2.086039e+06 
26 8 4.596265e+07 -1.666846e+06 
26 9 4.447515e+07 -1.879664e+06 
26 10 4.392872e+07 -9.328097e+05 
26 11 4.308571e+07 -8.691339e+05 
26 12 4.316854e+07 -4.293489e+05 
26 13 4.505994e+07 1.443919e+06 
26 14 4.685845e+07 1.814854e+06 
26 15 4.792439e+07 1.840525e+05 
26 16 4.887424e+07 -2.115806e+06 
26 17 5.057215e+07 -4.483969e+05 
26 18 5.304580e+07 2.165282e+06 
26 19 5.368281e+07 1.073151e+06 
26 20 5.318185e+07 0.000000e+00 
27 0 3.844903e+07 -1.393573e+06 
27 1 3.841470e+07 -2.547771e+06 
27 2 3.811560e+07 -2.324456e+06 
27 3 3.845097e+07 -2.152605e+06 
27 4 3.968963e+07 -4.180756e+06 
27 5 4.191964e+07 -5.361413e+06 
27 6 4.466868e+07 -4.287433e+06 
27 7 4.579392e+07 -4.088756e+06 
27 8 4.491468e+07 -3.154345e+06 
27 9 4.268777e+07 -2.426092e+06 
27 10 4.071284e+07 -1.775822e+06 
27 11 3.978398e+07 -7.862976e+05 
27 12 4.032255e+07 1.462046e+06 
27 13 4.233352e+07 3.242430e+06 
27 14 4.436501e+07 2.880792e+06 
27 15 4.566260e+07 1.133909e+06 
27 16 4.658475e+07 -4.179001e+05 
27 17 4.849932e+07 2.025254e+06 
27 18 5.049933e+07 2.802297e+06 
27 19 5.048839e+07 5.721907e+05 
27 20 4.987441e+07 0.000000e+00 
28 0 2.888193e+07 -1.427909e+06 
28 1 2.940575e+07 -2.846865e+06 
28 2 2.992426e+07 -1.989089e+06 
28 3 3.018703e+07 -9.139405e+05 
28 4 3.129386e+07 -1.950751e+06 
28 5 3.401276e+07 -2.612376e+06 
28 6 3.803883e+07 -3.162194e+06 
28 7 4.071861e+07 -4.967986e+06 
28 8 4.113846e+07 -5.381265e+06 
28 9 4.068911e+07 -4.401013e+06 
28 10 3.999306e+07 -2.704688e+06 
28 11 3.913147e+07 -2.477241e+05 
28 12 3.849679e+07 3.473017e+06 
28 13 3.882211e+07 5.273915e+06 
28 14 3.992292e+07 4.178382e+06 
28 15 4.157325e+07 2.056060e+06 
28 16 4.432072e+07 1.496674e+06 
28 17 4.717795e+07 4.025258e+06 
28 18 4.792356e+07 2.791359e+06 
28 19 4.735863e+07 -4.179180e+04 
28 20 4.716651e+07 0.000000e+00 
29 0 2.392201e+07 -9.040973e+05 
29 1 2.382666e+07 -2.328354e+06 
29 2 2.457176e+07 -1.726315e+06 
29 3 2.625423e+07 1.928851e+05 
29 4 2.771880e+07 7.681555e+05 
29 5 2.942658e+07 1.413687e+06 
29 6 3.162879e+07 -4.824116e+05 
29 7 3.397652e+07 -4.548133e+06 
29 8 3.619570e+07 -5.830613e+06 
29 9 3.837171e+07 -5.097071e+06 
29 10 3.943436e+07 -3.566276e+06 
29 11 3.877232e+07 -8.823990e+05 
29 12 3.744362e+07 3.798337e+06 
29 13 3.625874e+07 6.374725e+06 
29 14 3.598083e+07 5.828707e+06 
29 15 3.652246e+07 4.803535e+06 
29 16 3.947240e+07 4.353906e+06 
29 17 4.311416e+07 4.770863e+06 
29 18 4.412956e+07 2.226434e+06 
29 19 4.491915e+07 -2.339125e+05 
29 20 4.581144e+07 0.000000e+00 
30 0 1.997616e+07 -9.994500e+05 
30 1 2.101708e+07 -1.583258e+06 
30 2 2.297290e+07 -4.384100e+04 
30 3 2.476940e+07 1.657456e+06 
30 4 2.597228e+07 2.475935e+06 
30 5 2.637252e+07 3.615897e+06 
30 6 2.684655e+07 1.865318e+06 
30 7 2.812296e+07 -2.328953e+06 
30 8 3.001590e+07 -3.654603e+06 
30 9 3.203323e+07 -4.034424e+06 
30 10 3.379209e+07 -4.228309e+06 
30 11 3.442035e+07 -2.211108e+06 
30 12 3.488942e+07 2.613464e+06 
30 13 3.564744e+07 6.096816e+06 
30 14 3.551227e+07 6.370337e+06 
30 15 3.468187e+07 7.753466e+06 
30 16 3.473746e+07 7.995673e+06 
30 17 3.674133e+07 5.786265e+06 
30 18 3.905952e+07 3.016017e+06 
