0 0 -21220.838135 
0 1 -27900.590962 
0 2 -23985.692543 
0 3 -23429.810537 
0 4 -25913.426883 
0 5 -27154.963157 
0 6 -26191.839220 
0 7 -24437.416792 
0 8 -20527.905086 
0 9 -24066.168709 
0 10 -21212.799125 
0 11 -25349.021081 
0 12 -25079.217638 
0 13 -26243.328031 
0 14 -32440.368824 
0 15 -31293.244354 
0 16 -30574.642924 
0 17 -23479.688683 
0 18 -23923.395182 
0 19 -19630.969191 
0 20 0.000000 
1 0 -21707.384397 
1 1 -16348.855325 
1 2 -22444.695626 
1 3 -20795.899446 
1 4 -21470.079410 
1 5 -21041.650168 
1 6 -19521.787883 
1 7 -18693.892688 
1 8 -19327.908860 
1 9 -18946.642201 
1 10 -21894.889305 
1 11 -18799.471963 
1 12 -23737.693511 
1 13 -24166.211928 
1 14 -25072.984746 
1 15 -26285.565850 
1 16 -23123.753804 
1 17 -18128.835522 
1 18 -16666.941575 
1 19 -25685.143102 
1 20 0.000000 
2 0 -25745.267637 
2 1 -20350.707306 
2 2 -18158.348142 
2 3 -23772.063231 
2 4 -21994.228441 
2 5 -21882.389271 
2 6 -21513.722939 
2 7 -22767.152429 
2 8 -19015.794917 
2 9 -22242.259047 
2 10 -22146.808120 
2 11 -25521.819831 
2 12 -23447.629493 
2 13 -22652.752520 
2 14 -26526.054559 
2 15 -26589.933682 
2 16 -20828.369045 
2 17 -22473.606549 
2 18 -21238.513987 
2 19 -28063.611323 
2 20 0.000000 
3 0 -24388.229898 
3 1 -18400.680940 
3 2 -22671.284017 
3 3 -26428.978075 
3 4 -22774.220161 
3 5 -19237.829442 
3 6 -18947.819399 
3 7 -24403.016838 
3 8 -22994.418334 
3 9 -17298.925837 
3 10 -23600.937241 
3 11 -25919.789632 
3 12 -20820.274617 
3 13 -22251.854135 
3 14 -27815.904912 
3 15 -22314.827704 
3 16 -22754.653302 
3 17 -21580.603508 
3 18 -25405.685423 
3 19 -26479.664332 
3 20 0.000000 
4 0 -24578.920384 
4 1 -24029.270396 
4 2 -22381.943523 
4 3 -24984.883371 
4 4 -25524.655257 
4 5 -19621.668525 
4 6 -20199.205732 
4 7 -23490.766591 
4 8 -23531.665132 
4 9 -20954.038309 
4 10 -21979.896613 
4 11 -21811.524970 
4 12 -24607.000536 
4 13 -20540.872201 
4 14 -24525.792824 
4 15 -24751.537857 
4 16 -26696.286435 
4 17 -23840.845883 
4 18 -22286.774109 
4 19 -23789.973054 
4 20 0.000000 
5 0 -23382.082435 
5 1 -23858.959416 
5 2 -25967.318132 
5 3 -22601.059376 
5 4 -22010.260604 
5 5 -20431.251561 
5 6 -20616.770916 
5 7 -21138.669531 
5 8 -21583.341851 
5 9 -19314.123054 
5 10 -21954.066546 
5 11 -22970.878349 
5 12 -24011.034520 
5 13 -20347.589854 
5 14 -24631.803426 
5 15 -25070.981503 
5 16 -22676.695208 
5 17 -26506.217049 
5 18 -20700.704311 
5 19 -24421.827903 
5 20 0.000000 
6 0 -25426.908718 
6 1 -25637.456631 
6 2 -27095.563646 
6 3 -23032.940596 
6 4 -22955.301963 
6 5 -20316.812797 
6 6 -17034.717351 
6 7 -20956.434429 
6 8 -20355.595264 
6 9 -22829.421349 
6 10 -24668.117900 
6 11 -22168.590366 
6 12 -23206.055195 
6 13 -23146.960972 
6 14 -21203.534022 
6 15 -25201.754180 
6 16 -26680.409673 
6 17 -26500.919349 
6 18 -18674.076454 
6 19 -27155.082259 
6 20 0.000000 
7 0 -28060.030638 
7 1 -24147.922686 
7 2 -26311.186660 
7 3 -20919.012328 
7 4 -22380.270010 
7 5 -20408.281485 
7 6 -18804.856976 
7 7 -21743.683657 
7 8 -21394.630946 
7 9 -23779.450722 
7 10 -19974.171831 
7 11 -20725.479430 
7 12 -28024.334334 
7 13 -20785.510631 
7 14 -23022.360187 
7 15 -23170.688410 
7 16 -25025.557593 
7 17 -22052.275864 
7 18 -23858.897532 
7 19 -25257.664650 
7 20 0.000000 
8 0 -25456.313059 
8 1 -27321.294530 
8 2 -26344.555914 
8 3 -20219.793171 
8 4 -21921.376856 
8 5 -23250.077905 
8 6 -22588.119725 
8 7 -20535.854078 
8 8 -22815.858949 
8 9 -17583.427526 
8 10 -22770.866664 
8 11 -24074.590533 
8 12 -26029.132872 
8 13 -25128.319123 
8 14 -25560.275984 
8 15 -25209.474369 
8 16 -22399.826370 
8 17 -21847.951821 
8 18 -21863.437033 
8 19 -25014.032062 
8 20 0.000000 
9 0 -25530.717008 
9 1 -22773.542414 
9 2 -21532.164822 
9 3 -20546.822786 
9 4 -21006.748732 
9 5 -24286.971526 
9 6 -19752.181156 
9 7 -24661.651967 
9 8 -22024.409779 
9 9 -18997.761553 
9 10 -22347.699043 
9 11 -24416.657525 
9 12 -26315.202316 
9 13 -27163.998847 
9 14 -24062.805008 
9 15 -24290.433578 
9 16 -25839.077946 
9 17 -24103.179388 
9 18 -22418.804967 
9 19 -19589.257330 
9 20 0.000000 
10 0 -26380.049196 
10 1 -24468.798287 
10 2 -21449.251724 
10 3 -19522.639818 
10 4 -24784.402956 
10 5 -21055.135058 
10 6 -24414.449928 
10 7 -20118.129918 
10 8 -24993.337078 
10 9 -19162.587907 
10 10 -26091.306408 
10 11 -24351.906903 
10 12 -25344.216688 
10 13 -23476.673058 
10 14 -23383.452508 
10 15 -21145.767483 
10 16 -23693.397529 
10 17 -27321.946980 
10 18 -22364.181404 
10 19 -20155.295624 
10 20 0.000000 
11 0 -24939.293709 
11 1 -22793.727645 
11 2 -19600.186187 
11 3 -22165.923127 
11 4 -23255.326272 
11 5 -21880.032764 
11 6 -21694.090252 
11 7 -26870.120798 
11 8 -21704.417721 
11 9 -21762.926914 
11 10 -24192.441898 
11 11 -24308.892510 
11 12 -27058.724356 
11 13 -25925.929868 
11 14 -24854.434338 
11 15 -20824.895591 
11 16 -22003.371704 
11 17 -19899.898766 
11 18 -23423.099967 
11 19 -23636.784805 
11 20 0.000000 
12 0 -21049.116875 
12 1 -19293.607847 
12 2 -23431.449313 
12 3 -24548.535805 
12 4 -22421.825195 
12 5 -20979.511094 
12 6 -23383.954603 
12 7 -25462.661868 
12 8 -26749.715319 
12 9 -26085.619334 
12 10 -24810.482625 
12 11 -24243.098868 
12 12 -25914.019440 
12 13 -21617.838164 
12 14 -28040.631113 
12 15 -23010.772859 
12 16 -17341.512319 
12 17 -23857.267848 
12 18 -23297.586254 
12 19 -18704.397147 
12 20 0.000000 
13 0 -23914.618990 
13 1 -16525.849059 
13 2 -21218.113518 
13 3 -27012.547285 
13 4 -22126.185610 
13 5 -20069.475384 
13 6 -22819.279131 
13 7 -29914.350914 
13 8 -21843.717643 
13 9 -25609.523096 
13 10 -25633.137643 
13 11 -25795.259928 
13 12 -22736.983829 
13 13 -24330.318841 
13 14 -23512.375404 
13 15 -22706.481133 
13 16 -23942.742132 
13 17 -24942.309723 
13 18 -22951.041709 
13 19 -20211.198099 
13 20 0.000000 
14 0 -23384.126757 
14 1 -21688.749440 
14 2 -19261.241592 
14 3 -18952.096805 
14 4 -23999.978779 
14 5 -21437.148074 
14 6 -24711.051649 
14 7 -27151.007549 
14 8 -22957.066424 
14 9 -28219.183520 
14 10 -24117.205879 
14 11 -25081.739786 
14 12 -23690.614001 
14 13 -23166.709699 
14 14 -23249.589863 
14 15 -24728.705660 
14 16 -24114.150354 
14 17 -22044.234926 
14 18 -20901.415562 
14 19 -22090.228726 
14 20 0.000000 
15 0 -25183.203396 
15 1 -19884.561840 
15 2 -21021.490739 
15 3 -23333.380904 
15 4 -18939.453499 
15 5 -22420.014227 
15 6 -24839.246726 
15 7 -19781.105350 
15 8 -27940.780101 
15 9 -25265.017825 
15 10 -24839.182181 
15 11 -23099.091749 
15 12 -22936.303356 
15 13 -25729.909760 
15 14 -24483.423819 
15 15 -25502.859137 
15 16 -25983.017388 
15 17 -21232.257499 
15 18 -23247.012553 
15 19 -20771.257074 
15 20 0.000000 
16 0 -22469.396543 
16 1 -19290.089479 
16 2 -27523.973709 
16 3 -21428.574181 
16 4 -20360.377351 
16 5 -22641.231242 
16 6 -25127.627480 
16 7 -21950.684748 
16 8 -24495.410624 
16 9 -22045.060190 
16 10 -19386.729588 
16 11 -21365.250679 
16 12 -19944.757141 
16 13 -22441.768420 
16 14 -26783.457007 
16 15 -28525.466535 
16 16 -26245.759130 
16 17 -20681.624529 
16 18 -23204.888591 
16 19 -24608.770807 
16 20 0.000000 
17 0 -25671.461303 
17 1 -19145.846068 
17 2 -23749.033987 
17 3 -23622.703413 
17 4 -22920.943871 
17 5 -24689.789912 
17 6 -24809.844208 
17 7 -19375.455680 
17 8 -20007.454326 
17 9 -22609.979010 
17 10 -21663.727998 
17 11 -22744.483296 
17 12 -21444.528768 
17 13 -23607.427437 
17 14 -21708.330836 
17 15 -28716.934673 
17 16 -26410.418628 
17 17 -28712.385674 
17 18 -21212.239054 
17 19 -23618.193772 
17 20 0.000000 
18 0 -22145.947904 
18 1 -24834.796079 
18 2 -22357.950633 
18 3 -21711.679018 
18 4 -23435.219416 
18 5 -27608.465815 
18 6 -23637.015086 
18 7 -19694.032809 
18 8 -22469.901867 
18 9 -22680.940275 
18 10 -26117.031467 
18 11 -17179.379155 
18 12 -16787.133100 
18 13 -25012.307789 
18 14 -22763.142647 
18 15 -26872.665030 
18 16 -25243.571034 
18 17 -28068.683753 
18 18 -21491.342402 
18 19 -27769.870657 
18 20 0.000000 
19 0 -21402.596447 
19 1 -20876.430125 
19 2 -21225.816323 
19 3 -23991.041997 
19 4 -21928.069335 
19 5 -25667.329096 
19 6 -23503.508801 
19 7 -22966.217948 
19 8 -21066.970111 
19 9 -26038.724555 
19 10 -25456.682761 
19 11 -17554.802616 
19 12 -25203.154381 
19 13 -18683.489107 
19 14 -24694.555198 
19 15 -24196.473845 
19 16 -23472.908081 
19 17 -28692.501685 
19 18 -23485.257910 
19 19 -25396.510782 
19 20 0.000000 
20 0 -22383.138690 
20 1 -23903.785830 
20 2 -26313.944639 
20 3 -21413.202023 
20 4 -20128.599589 
20 5 -24503.805851 
20 6 -21939.239127 
20 7 -23437.482184 
20 8 -24301.751513 
20 9 -22377.074559 
20 10 -24487.268371 
20 11 -21729.813672 
20 12 -23806.926473 
20 13 -21367.282013 
20 14 -21231.817490 
20 15 -27754.436639 
20 16 -24752.408062 
20 17 -21564.493177 
20 18 -24873.025039 
20 19 -28575.477344 
20 20 0.000000 
21 0 -23462.756862 
21 1 -20169.340041 
21 2 -24521.248367 
21 3 -24688.488566 
21 4 -18845.235552 
21 5 -22815.356409 
21 6 -26584.241960 
21 7 -24899.109503 
21 8 -21163.069635 
21 9 -24922.368328 
21 10 -24264.138103 
21 11 -21927.421001 
21 12 -24757.211509 
21 13 -23983.151723 
21 14 -23572.755951 
21 15 -25739.210218 
21 16 -20754.719852 
21 17 -24406.916254 
21 18 -24578.348492 
21 19 -26375.426828 
21 20 0.000000 
22 0 -24522.644691 
22 1 -17952.119690 
22 2 -23625.362973 
22 3 -23078.944702 
22 4 -21172.326310 
22 5 -28023.883922 
22 6 -23324.691309 
22 7 -27856.073590 
22 8 -20423.196943 
22 9 -19872.711661 
22 10 -25758.483600 
22 11 -22901.949245 
22 12 -18795.386779 
22 13 -27115.698266 
22 14 -23676.135334 
22 15 -25021.248342 
22 16 -24158.625863 
22 17 -23228.288785 
22 18 -24230.797365 
22 19 -24513.668280 
22 20 0.000000 
23 0 -21251.811183 
23 1 -24903.959301 
23 2 -23630.930594 
23 3 -21104.590024 
23 4 -20037.454767 
23 5 -26136.672755 
23 6 -21926.051875 
23 7 -25403.973613 
23 8 -26106.248529 
23 9 -21085.977746 
23 10 -21722.719906 
23 11 -22474.564072 
23 12 -24313.803509 
23 13 -26177.952846 
23 14 -24497.278280 
23 15 -26866.737995 
23 16 -22539.036576 
23 17 -24079.170223 
23 18 -25985.894355 
23 19 -21536.953113 
23 20 0.000000 
24 0 -22757.417291 
24 1 -21160.420185 
24 2 -22930.340880 
24 3 -24576.961310 
24 4 -21167.410477 
24 5 -19457.428681 
24 6 -23725.095208 
24 7 -25661.953419 
24 8 -25116.792451 
24 9 -26036.906620 
24 10 -23819.439676 
24 11 -22288.866637 
24 12 -25756.942053 
24 13 -22307.679675 
24 14 -22998.830870 
24 15 -20569.054428 
24 16 -27141.397983 
24 17 -20277.353624 
24 18 -23902.235646 
24 19 -23883.106677 
24 20 0.000000 
25 0 -22083.397773 
25 1 -23813.489794 
25 2 -22681.419253 
25 3 -26199.933899 
25 4 -22852.602313 
25 5 -19100.561364 
25 6 -19541.216271 
25 7 -23220.516696 
25 8 -26566.750920 
25 9 -25621.580671 
25 10 -24834.605241 
25 11 -24715.989525 
25 12 -24386.212584 
25 13 -25099.053653 
25 14 -26033.839018 
25 15 -19855.075173 
25 16 -22240.079876 
25 17 -25725.331861 
25 18 -23784.777415 
25 19 -21566.068199 
25 20 0.000000 
26 0 -24334.620585 
26 1 -22999.963074 
26 2 -25575.789164 
26 3 -23461.166683 
26 4 -23550.623576 
26 5 -22767.976431 
26 6 -25292.282386 
26 7 -23821.287187 
26 8 -21454.463299 
26 9 -21808.553449 
26 10 -22959.392149 
26 11 -23431.813056 
26 12 -24599.484823 
26 13 -20257.711711 
26 14 -23497.254482 
26 15 -19697.151827 
26 16 -24818.475902 
26 17 -21749.699432 
26 18 -22096.344936 
26 19 -31646.469364 
26 20 0.000000 
27 0 -20370.289138 
27 1 -22953.830925 
27 2 -22096.746469 
27 3 -26859.624171 
27 4 -24602.796201 
27 5 -24516.816308 
27 6 -23399.639168 
27 7 -21475.498656 
27 8 -21576.223909 
27 9 -23830.513846 
27 10 -22411.359233 
27 11 -22069.905295 
27 12 -21177.090052 
27 13 -25858.453382 
27 14 -19745.919785 
27 15 -20335.250926 
27 16 -19602.140473 
27 17 -26307.984010 
27 18 -23269.943624 
27 19 -30213.778500 
27 20 0.000000 
28 0 -20905.673152 
28 1 -19401.200906 
28 2 -28491.935527 
